"","miRNA","mRNA"
"337528","miR-93-5p","SLC35A1"
"337529","miR-93-5p","C3orf52"
"337530","miR-93-5p","ATXN1L"
"337531","miR-93-5p","AP1G1"
"337532","miR-93-5p","NAT12"
"337533","miR-93-5p","CHCHD1"
"337534","miR-93-5p","POMP"
"337535","miR-93-5p","ZNF542"
"337536","miR-93-5p","LATS2"
"337537","miR-93-5p","KIAA1191"
"337538","miR-93-5p","GATA6"
"337539","miR-93-5p","ENPP5"
"337540","miR-93-5p","SMAD6"
"337541","miR-93-5p","ITPRIP"
"337542","miR-93-5p","GOLGA2"
"337543","miR-93-5p","TBL1X"
"337544","miR-93-5p","SH3GLB1"
"337545","miR-93-5p","RASSF3"
"337546","miR-93-5p","TAF9B"
"337547","miR-93-5p","PLAG1"
"337548","miR-93-5p","SERP1"
"337549","miR-93-5p","SDC2"
"337550","miR-93-5p","MRPS25"
"337551","miR-93-5p","PLK4"
"337552","miR-93-5p","FAM134C"
"337553","miR-93-5p","ZHX2"
"337554","miR-93-5p","DEK"
"337555","miR-93-5p","CDC37L1"
"337556","miR-93-5p","CP110"
"337557","miR-93-5p","GIGYF1"
"337558","miR-93-5p","ALG11"
"337559","miR-93-5p","EIF2S1"
"337560","miR-93-5p","IPO8"
"337561","miR-93-5p","DYRK1A"
"337562","miR-93-5p","PKD1"
"337563","miR-93-5p","C1orf83"
"337564","miR-93-5p","IL6ST"
"337565","miR-93-5p","DOCK7"
"337566","miR-93-5p","ZNF680"
"337567","miR-93-5p","TIAM1"
"337568","miR-93-5p","BTBD8"
"337569","miR-93-5p","NACC2"
"337570","miR-93-5p","GAK"
"337571","miR-93-5p","SFRS14"
"337572","miR-93-5p","FZD4"
"337573","miR-93-5p","LHFPL2"
"337574","miR-93-5p","MYNN"
"337575","miR-93-5p","ZC3H11A"
"337576","miR-93-5p","SERINC3"
"337577","miR-93-5p","RGMA"
"337578","miR-93-5p","PPM1B"
"337579","miR-93-5p","NR3C2"
"337580","miR-93-5p","KLC1"
"337581","miR-93-5p","RRM1"
"337582","miR-93-5p","BLOC1S3"
"337583","miR-93-5p","TIMP2"
"337584","miR-93-5p","LOC729082"
"337585","miR-93-5p","ZNF184"
"337586","miR-93-5p","BTF3"
"337587","miR-93-5p","DMKN"
"337588","miR-93-5p","MAP3K5"
"337589","miR-93-5p","C1orf9"
"337590","miR-93-5p","LAMP2"
"337591","miR-93-5p","CHST3"
"337592","miR-93-5p","KCTD2"
"337593","miR-93-5p","TBC1D9"
"337594","miR-93-5p","FAM82A2"
"337595","miR-93-5p","PRKAB2"
"337596","miR-93-5p","CYTSB"
"337597","miR-93-5p","TMUB2"
"337598","miR-93-5p","ZFP3"
"337599","miR-93-5p","OSGIN2"
"337600","miR-93-5p","PALLD"
"337601","miR-93-5p","EPHB4"
"337602","miR-93-5p","SYNE1"
"337603","miR-93-5p","POLR3G"
"337604","miR-93-5p","PPP3CB"
"337605","miR-93-5p","TNFSF11"
"337606","miR-93-5p","PTPRK"
"337607","miR-93-5p","GLO1"
"337608","miR-93-5p","MGEA5"
"337609","miR-93-5p","CDC42SE1"
"337610","miR-93-5p","YME1L1"
"337611","miR-93-5p","FSTL5"
"337612","miR-93-5p","FAS"
"337613","miR-93-5p","PIK3CA"
"337614","miR-93-5p","LEF1"
"337615","miR-93-5p","PARG"
"337616","miR-93-5p","DPYSL5"
"337617","miR-93-5p","CYP4V2"
"337618","miR-93-5p","DNAJC18"
"337619","miR-93-5p","GGA2"
"337620","miR-93-5p","GSTCD"
"337621","miR-93-5p","PRDM2"
"337622","miR-93-5p","DNMT1"
"337623","miR-93-5p","RAB11FIP1"
"337624","miR-93-5p","UFD1L"
"337625","miR-93-5p","ATP6V1C1"
"337626","miR-93-5p","C1orf151-NBL1"
"337627","miR-93-5p","TMEM56"
"337628","miR-93-5p","ANKRD29"
"337629","miR-93-5p","THAP6"
"337630","miR-93-5p","SAPS2"
"337631","miR-93-5p","EFNB1"
"337632","miR-93-5p","VEZF1"
"337633","miR-93-5p","CHD5"
"337634","miR-93-5p","PRR15"
"337635","miR-93-5p","FOXF1"
"337636","miR-93-5p","LOC158381"
"337637","miR-93-5p","CSDE1"
"337638","miR-93-5p","ATP7B"
"337639","miR-93-5p","FOXJ3"
"337640","miR-93-5p","ING3"
"337641","miR-93-5p","GPR37"
"337642","miR-93-5p","C21orf63"
"337643","miR-93-5p","ZMAT3"
"337644","miR-93-5p","KAL1"
"337645","miR-93-5p","TNFAIP8L1"
"337646","miR-93-5p","CSGALNACT1"
"337647","miR-93-5p","DMRT3"
"337648","miR-93-5p","RPS3"
"337649","miR-93-5p","RICH2"
"337650","miR-93-5p","THBS1"
"337651","miR-93-5p","UNC45A"
"337652","miR-93-5p","RORC"
"337653","miR-93-5p","ARSJ"
"337654","miR-93-5p","FLJ10038"
"337655","miR-93-5p","HNRNPH2"
"337656","miR-93-5p","USP21"
"337657","miR-93-5p","SYBU"
"337658","miR-93-5p","INTS7"
"337659","miR-93-5p","FRMD6"
"337660","miR-93-5p","SMAD1"
"337661","miR-93-5p","KIAA1193"
"337662","miR-93-5p","ITGA4"
"337663","miR-93-5p","NUP98"
"337664","miR-93-5p","JAK1"
"337665","miR-93-5p","ZNF362"
"337666","miR-93-5p","LRFN1"
"337667","miR-93-5p","SFRS11"
"337668","miR-93-5p","CALU"
"337669","miR-93-5p","ZMYM2"
"337670","miR-93-5p","C6orf108"
"337671","miR-93-5p","BHLHE40"
"337672","miR-93-5p","QSOX2"
"337673","miR-93-5p","AGGF1"
"337675","miR-93-5p","NUP62CL"
"337676","miR-93-5p","ZNF148"
"337677","miR-93-5p","URGCP"
"337678","miR-93-5p","MEX3D"
"337679","miR-93-5p","UBE2K"
"337680","miR-93-5p","TCF12"
"337681","miR-93-5p","HBXIP"
"337683","miR-93-5p","UAP1"
"337684","miR-93-5p","NBR1"
"337685","miR-93-5p","BHLHE41"
"337686","miR-93-5p","C9orf64"
"337687","miR-93-5p","MAT2B"
"337688","miR-93-5p","RASSF5"
"337689","miR-93-5p","UCKL1"
"337690","miR-93-5p","CAPN7"
"337691","miR-93-5p","FAM13A1"
"337692","miR-93-5p","UBE3A"
"337693","miR-93-5p","RCOR1"
"337694","miR-93-5p","SAMD10"
"337695","miR-93-5p","DTL"
"337696","miR-93-5p","ESCO2"
"337697","miR-93-5p","FLJ45248"
"337698","miR-93-5p","SDHAF2"
"337699","miR-93-5p","PDE8A"
"337700","miR-93-5p","HARS"
"337701","miR-93-5p","DUSP18"
"337702","miR-93-5p","PTPN2"
"337703","miR-93-5p","FAM129A"
"337704","miR-93-5p","TRAK1"
"337705","miR-93-5p","GRAMD3"
"337706","miR-93-5p","FAM178A"
"337707","miR-93-5p","USP32"
"337708","miR-93-5p","C16orf72"
"337709","miR-93-5p","CYTH1"
"337710","miR-93-5p","LUZP1"
"337711","miR-93-5p","N4BP1"
"337712","miR-93-5p","POFUT1"
"337713","miR-93-5p","FAM118A"
"337714","miR-93-5p","PHF1"
"337715","miR-93-5p","SALL1"
"337716","miR-93-5p","UBE2J1"
"337717","miR-93-5p","IP6K1"
"337718","miR-93-5p","NBL1"
"337719","miR-93-5p","USP24"
"337720","miR-93-5p","PLOD2"
"337721","miR-93-5p","WAC"
"337722","miR-93-5p","COPS5"
"337723","miR-93-5p","ZBTB5"
"337724","miR-93-5p","SOX7"
"337725","miR-93-5p","PRPF4"
"337726","miR-93-5p","RAB5C"
"337727","miR-93-5p","SIKE1"
"337728","miR-93-5p","CTPS"
"337729","miR-93-5p","ANKFY1"
"337730","miR-93-5p","MAP3K4"
"337731","miR-93-5p","NRBP1"
"337732","miR-93-5p","APOL6"
"337733","miR-93-5p","ZNF436"
"337734","miR-93-5p","KDM5B"
"337735","miR-93-5p","LOC283871"
"337736","miR-93-5p","S100A11"
"337737","miR-93-5p","C16orf52"
"337738","miR-93-5p","RNF217"
"337739","miR-93-5p","SNX17"
"337740","miR-93-5p","PCDHA1"
"337741","miR-93-5p","SEC23A"
"337742","miR-93-5p","SNX16"
"337743","miR-93-5p","CIR1"
"337744","miR-93-5p","ZNF12"
"337745","miR-93-5p","DNAH10"
"337746","miR-93-5p","RB1CC1"
"337747","miR-93-5p","SIRT5"
"337748","miR-93-5p","TALDO1"
"337749","miR-93-5p","SRrp35"
"337750","miR-93-5p","LHX6"
"337751","miR-93-5p","UBE3C"
"337752","miR-93-5p","EPS8"
"337753","miR-93-5p","GPSM2"
"337754","miR-93-5p","AKT3"
"337755","miR-93-5p","MINK1"
"337756","miR-93-5p","NOTCH2"
"337757","miR-93-5p","SOBP"
"337758","miR-93-5p","PRNP"
"337759","miR-93-5p","MRS2"
"337760","miR-93-5p","C9orf80"
"337761","miR-93-5p","SNF1LK"
"337762","miR-93-5p","FAM117A"
"337763","miR-93-5p","C9orf119"
"337764","miR-93-5p","TMCC1"
"337765","miR-93-5p","TRIP10"
"337766","miR-93-5p","EZH1"
"337767","miR-93-5p","ERAP1"
"337768","miR-93-5p","KIF1B"
"337769","miR-93-5p","ZMYM1"
"337770","miR-93-5p","AGFG1"
"337771","miR-93-5p","PCDHAC1"
"337772","miR-93-5p","PCDHA7"
"337773","miR-93-5p","PRKCH"
"337774","miR-93-5p","TOPORS"
"337775","miR-93-5p","PTPN3"
"337776","miR-93-5p","ZFP90"
"337778","miR-93-5p","RPS6KA4"
"337779","miR-93-5p","VEGF"
"337780","miR-93-5p","CD46"
"337781","miR-93-5p","ABHD3"
"337782","miR-93-5p","RABGGTB"
"337783","miR-93-5p","LUC7L2"
"337784","miR-93-5p","PCDHA12"
"337785","miR-93-5p","GNB4"
"337786","miR-93-5p","TNFSF10"
"337787","miR-93-5p","AAK1"
"337788","miR-93-5p","TNFAIP3"
"337789","miR-93-5p","ZNF687"
"337790","miR-93-5p","SEPT8"
"337791","miR-93-5p","RNASET2"
"337792","miR-93-5p","ITGB8"
"337793","miR-93-5p","GINS1"
"337794","miR-93-5p","FOXK2"
"337795","miR-93-5p","ACTR10"
"337796","miR-93-5p","RBPMS"
"337797","miR-93-5p","WDR82"
"337798","miR-93-5p","PMP22"
"337799","miR-93-5p","TSN"
"337800","miR-93-5p","PLEKHA3"
"337801","miR-93-5p","IRX5"
"337802","miR-93-5p","MON2"
"337803","miR-93-5p","ZNRF2"
"337804","miR-93-5p","FBXO11"
"337805","miR-93-5p","SUSD1"
"337806","miR-93-5p","TMEM182"
"337807","miR-93-5p","PNN"
"337808","miR-93-5p","BPTF"
"337809","miR-93-5p","LZIC"
"337810","miR-93-5p","RELA"
"337811","miR-93-5p","NAP5"
"337812","miR-93-5p","TLX1"
"337813","miR-93-5p","SAPS3"
"337814","miR-93-5p","DGCR14"
"337815","miR-93-5p","LOC162632"
"337816","miR-93-5p","RAB5B"
"337817","miR-93-5p","BTG3"
"337818","miR-93-5p","C6orf85"
"337819","miR-93-5p","RGS2"
"337820","miR-93-5p","DOCK4"
"337821","miR-93-5p","PPM1A"
"337822","miR-93-5p","RHBDD2"
"337823","miR-93-5p","MTX3"
"337825","miR-93-5p","PRKCZ"
"337826","miR-93-5p","SNRPD1"
"337827","miR-93-5p","KIAA1147"
"337828","miR-93-5p","VIPAR"
"337829","miR-93-5p","ZMYND8"
"337830","miR-93-5p","MRRF"
"337831","miR-93-5p","C10orf78"
"337832","miR-93-5p","CAMK2D"
"337833","miR-93-5p","ZFYVE26"
"337834","miR-93-5p","ITGAV"
"337835","miR-93-5p","C18orf17"
"337836","miR-93-5p","TAOK3"
"337837","miR-93-5p","CUL3"
"337838","miR-93-5p","CPA3"
"337839","miR-93-5p","BCL11B"
"337840","miR-93-5p","ABCA1"
"337841","miR-93-5p","PDIK1L"
"337842","miR-93-5p","SRPX"
"337843","miR-93-5p","SLC41A1"
"337844","miR-93-5p","TAF7"
"337845","miR-93-5p","U2SURP"
"337846","miR-93-5p","TNF"
"337847","miR-93-5p","TFPI2"
"337848","miR-93-5p","BDH1"
"337849","miR-93-5p","MLLT3"
"337850","miR-93-5p","KIAA1530"
"337851","miR-93-5p","MYO9B"
"337852","miR-93-5p","C1orf58"
"337853","miR-93-5p","USP3"
"337854","miR-93-5p","UBP1"
"337855","miR-93-5p","MOBKL2A"
"337856","miR-93-5p","SQSTM1"
"337857","miR-93-5p","SUN1"
"337858","miR-93-5p","ANXA7"
"337859","miR-93-5p","TNRC6C"
"337860","miR-93-5p","ATXN3"
"337861","miR-93-5p","FAM84B"
"337862","miR-93-5p","CDK17"
"337863","miR-93-5p","TRMT6"
"337864","miR-93-5p","PBRM1"
"337865","miR-93-5p","CDCP1"
"337866","miR-93-5p","ZSCAN12"
"337867","miR-93-5p","FAF2"
"337868","miR-93-5p","ST6GALNAC3"
"337869","miR-93-5p","BSCL2"
"337870","miR-93-5p","RGL1"
"337871","miR-93-5p","PCDHA3"
"337872","miR-93-5p","PCDHA10"
"337873","miR-93-5p","LCP1"
"337874","miR-93-5p","TSHZ1"
"337875","miR-93-5p","SETD7"
"337876","miR-93-5p","ZNF500"
"337877","miR-93-5p","MSL-1"
"337878","miR-93-5p","RHOT1"
"337879","miR-93-5p","RASA1"
"337880","miR-93-5p","FLJ25476"
"337881","miR-93-5p","CTNNB1"
"337882","miR-93-5p","TGFB2"
"337883","miR-93-5p","LSM5"
"337884","miR-93-5p","MFSD8"
"337885","miR-93-5p","C12orf48"
"337886","miR-93-5p","DDOST"
"337887","miR-93-5p","RNF216"
"337888","miR-93-5p","SLC25A16"
"337889","miR-93-5p","MAPK4"
"337890","miR-93-5p","SOCS4"
"337891","miR-93-5p","APBB3"
"337892","miR-93-5p","TOMM20"
"337893","miR-93-5p","BPGM"
"337894","miR-93-5p","KLHL28"
"337895","miR-93-5p","ZNF473"
"337896","miR-93-5p","FOXN3"
"337897","miR-93-5p","C2orf67"
"337898","miR-93-5p","PANK2"
"337899","miR-93-5p","MSTO1"
"337900","miR-93-5p","SLC37A3"
"337901","miR-93-5p","USP28"
"337902","miR-93-5p","EIF5A2"
"337903","miR-93-5p","VTA1"
"337904","miR-93-5p","CNTNAP2"
"337905","miR-93-5p","YTHDC1"
"337906","miR-93-5p","LOC442308"
"337907","miR-93-5p","MESP1"
"337908","miR-93-5p","SPAG1"
"337909","miR-93-5p","MATN3"
"337910","miR-93-5p","TMSB4X"
"337911","miR-93-5p","C12orf5"
"337912","miR-93-5p","SCAMP1"
"337913","miR-93-5p","FLJ31951"
"337914","miR-93-5p","CHD9"
"337915","miR-93-5p","HECA"
"337916","miR-93-5p","CCS"
"337917","miR-93-5p","FUBP1"
"337918","miR-93-5p","NRP2"
"337919","miR-93-5p","HRBL"
"337920","miR-93-5p","FASTK"
"337921","miR-93-5p","PKN2"
"337922","miR-93-5p","FZD7"
"337923","miR-93-5p","PLCXD3"
"337924","miR-93-5p","CEP68"
"337925","miR-93-5p","SEPT6"
"337926","miR-93-5p","KIF3B"
"337927","miR-93-5p","ZNF2"
"337928","miR-93-5p","ALG6"
"337929","miR-93-5p","H2AFV"
"337930","miR-93-5p","RNF19A"
"337931","miR-93-5p","CAMTA1"
"337932","miR-93-5p","IRF9"
"337933","miR-93-5p","PSAT1"
"337934","miR-93-5p","MLLT10"
"337935","miR-93-5p","GMPR"
"337936","miR-93-5p","KIAA0232"
"337937","miR-93-5p","SEC16A"
"337938","miR-93-5p","SNRPN"
"337939","miR-93-5p","ABR"
"337940","miR-93-5p","GPCPD1"
"337941","miR-93-5p","UBR5"
"337942","miR-93-5p","STARD3NL"
"337943","miR-93-5p","UBPH"
"337944","miR-93-5p","EPAS1"
"337945","miR-93-5p","ChGn"
"337946","miR-93-5p","C5orf24"
"337947","miR-93-5p","MRPL50"
"337948","miR-93-5p","OLIG1"
"337949","miR-93-5p","C6orf155"
"337950","miR-93-5p","LDLRAP1"
"337951","miR-93-5p","CTCF"
"337952","miR-93-5p","PHLPP2"
"337953","miR-93-5p","EEPD1"
"337954","miR-93-5p","PAPSS2"
"337955","miR-93-5p","RNF145"
"337956","miR-93-5p","OXNAD1"
"337957","miR-93-5p","NHS"
"337958","miR-93-5p","CDC23"
"337959","miR-93-5p","MAP3K9"
"337960","miR-93-5p","PCNP"
"337961","miR-93-5p","ADIPOR1"
"337962","miR-93-5p","TMEM135"
"337963","miR-93-5p","SOS1"
"337964","miR-93-5p","SFT2D1"
"337965","miR-93-5p","FCHO2"
"337966","miR-93-5p","GPR128"
"337967","miR-93-5p","RAP2A"
"337968","miR-93-5p","SPTBN1"
"337969","miR-93-5p","TES"
"337970","miR-93-5p","H2AFJ"
"337971","miR-93-5p","WDFY2"
"337972","miR-93-5p","COL4A2"
"337973","miR-93-5p","LRRC68"
"337974","miR-93-5p","DPPA4"
"337975","miR-93-5p","TNFRSF10B"
"337976","miR-93-5p","RBMS1"
"337977","miR-93-5p","PAN3"
"337978","miR-93-5p","SFRS13B"
"337979","miR-93-5p","GSC"
"337980","miR-93-5p","ZNF684"
"337981","miR-93-5p","LRIG3"
"337982","miR-93-5p","SNTB2"
"337983","miR-93-5p","VPS26A"
"337984","miR-93-5p","USP16"
"337985","miR-93-5p","LYST"
"337986","miR-93-5p","DUSP10"
"337987","miR-93-5p","SLC25A36"
"337988","miR-93-5p","TWF1"
"337989","miR-93-5p","PKD2"
"337990","miR-93-5p","RAG1AP1"
"337991","miR-93-5p","C11orf82"
"337992","miR-93-5p","API5"
"337993","miR-93-5p","WDR48"
"337994","miR-93-5p","ARCN1"
"337995","miR-93-5p","SLC25A44"
"337996","miR-93-5p","RAB18"
"337997","miR-93-5p","VANGL2"
"337998","miR-93-5p","AKAP5"
"337999","miR-93-5p","MFSD5"
"338000","miR-93-5p","LRRC39"
"338001","miR-93-5p","TJP1"
"338002","miR-93-5p","CLIP4"
"338003","miR-93-5p","FAM199X"
"338004","miR-93-5p","ZNF651"
"338005","miR-93-5p","MLL3"
"338006","miR-93-5p","IKZF2"
"338007","miR-93-5p","CCDC6"
"338008","miR-93-5p","CNTNAP3"
"338009","miR-93-5p","HIPK3"
"338010","miR-93-5p","ABCC5"
"338011","miR-93-5p","DUSP8"
"338012","miR-93-5p","ZNF264"
"338013","miR-93-5p","ZFP161"
"338014","miR-93-5p","CCNJ"
"338015","miR-93-5p","ERBB2IP"
"338016","miR-93-5p","ZFYVE9"
"338017","miR-93-5p","SET"
"338018","miR-93-5p","FTL"
"338019","miR-93-5p","B4GALT1"
"338020","miR-93-5p","PCDHA9"
"338021","miR-93-5p","STX6"
"338022","miR-93-5p","OXR1"
"338023","miR-93-5p","C15orf17"
"338024","miR-93-5p","NRIP3"
"338025","miR-93-5p","ARRDC1"
"338026","miR-93-5p","CRIM1"
"338027","miR-93-5p","DDX5"
"338028","miR-93-5p","CRYBG3"
"338029","miR-93-5p","MKL2"
"338030","miR-93-5p","TWSG1"
"338031","miR-93-5p","RAB11FIP2"
"338032","miR-93-5p","RAD23B"
"338033","miR-93-5p","MYT1L"
"338034","miR-93-5p","USP13"
"338035","miR-93-5p","KIAA1522"
"338036","miR-93-5p","ISM2"
"338037","miR-93-5p","ZNF217"
"338038","miR-93-5p","PDDC1"
"338039","miR-93-5p","USP53"
"338040","miR-93-5p","RAP2C"
"338041","miR-93-5p","EPHA5"
"338042","miR-93-5p","LOC100129387"
"338043","miR-93-5p","CAND1"
"338044","miR-93-5p","CAPN2"
"338045","miR-93-5p","FLJ31818"
"338046","miR-93-5p","TSEN2"
"338047","miR-93-5p","TRIM8"
"338048","miR-93-5p","MAFG"
"338049","miR-93-5p","OPA3"
"338050","miR-93-5p","STK11"
"338051","miR-93-5p","SNRK"
"338052","miR-93-5p","NMD3"
"338053","miR-93-5p","SNX8"
"338054","miR-93-5p","ORAI1"
"338055","miR-93-5p","HSPA14"
"338056","miR-93-5p","PCDHA4"
"338057","miR-93-5p","C1QDC1"
"338058","miR-93-5p","SOCS7"
"338059","miR-93-5p","DPY19L4"
"338060","miR-93-5p","SYTL4"
"338061","miR-93-5p","ARPC1A"
"338062","miR-93-5p","DNM1L"
"338063","miR-93-5p","MBTPS1"
"338064","miR-93-5p","CPNE8"
"338065","miR-93-5p","PTGER4"
"338066","miR-93-5p","CCT2"
"338067","miR-93-5p","SRBD1"
"338068","miR-93-5p","TNFRSF10A"
"338069","miR-93-5p","MTMR2"
"338070","miR-93-5p","ZNF304"
"338071","miR-93-5p","RP2"
"338072","miR-93-5p","POLD3"
"338073","miR-93-5p","OBFC2A"
"338074","miR-93-5p","TBC1D2"
"338075","miR-93-5p","UHMK1"
"338076","miR-93-5p","MCL1"
"338077","miR-93-5p","CAMTA2"
"338078","miR-93-5p","DYNC1LI2"
"338079","miR-93-5p","REST"
"338080","miR-93-5p","TACC1"
"338081","miR-93-5p","MSTO2P"
"338082","miR-93-5p","EPC2"
"338083","miR-93-5p","ZC3H6"
"338084","miR-93-5p","KDM2A"
"338085","miR-93-5p","CYP2U1"
"338086","miR-93-5p","NEUROD1"
"338087","miR-93-5p","HNRNPL"
"338088","miR-93-5p","GPIAP1"
"338089","miR-93-5p","BAMBI"
"338090","miR-93-5p","ITPR1"
"338091","miR-93-5p","PAM"
"338092","miR-93-5p","TPBG"
"338093","miR-93-5p","MACROD2"
"338094","miR-93-5p","ZNF830"
"338095","miR-93-5p","MEA1"
"338096","miR-93-5p","PRR14L"
"338097","miR-93-5p","ATL3"
"338098","miR-93-5p","OCIAD1"
"338099","miR-93-5p","DCTN6"
"338100","miR-93-5p","FAM53A"
"338101","miR-93-5p","NCOA3"
"338102","miR-93-5p","KIAA0895"
"338103","miR-93-5p","PM20D2"
"338104","miR-93-5p","FAM134A"
"338105","miR-93-5p","ZNF618"
"338106","miR-93-5p","SEPT7"
"338107","miR-93-5p","HMGB3"
"338108","miR-93-5p","CC2D1A"
"338109","miR-93-5p","ANKRD9"
"338110","miR-93-5p","IRF4"
"338111","miR-93-5p","OTUD3"
"338112","miR-93-5p","POU5F1B"
"338113","miR-93-5p","VCL"
"338114","miR-93-5p","DMTF1"
"338115","miR-93-5p","RWDD3"
"338116","miR-93-5p","C16orf70"
"338117","miR-93-5p","ATP6V1G1"
"338118","miR-93-5p","ZBTB8A"
"338119","miR-93-5p","UXS1"
"338120","miR-93-5p","GABPB1"
"338121","miR-93-5p","CAPZA1"
"338122","miR-93-5p","EDA2R"
"338123","miR-93-5p","ZFYVE21"
"338124","miR-93-5p","TMEM65"
"338125","miR-93-5p","EGLN3"
"338126","miR-93-5p","C14orf118"
"338127","miR-93-5p","LAMC1"
"338128","miR-93-5p","ZC3H12C"
"338129","miR-93-5p","NEK2"
"338130","miR-93-5p","PWWP2A"
"338131","miR-93-5p","PDE7B"
"338132","miR-93-5p","TRIM37"
"338133","miR-93-5p","TET1"
"338134","miR-93-5p","ZNF597"
"338135","miR-93-5p","ZNF295"
"338136","miR-93-5p","BOD1L"
"338137","miR-93-5p","STBD1"
"338138","miR-93-5p","UHRF2"
"338139","miR-93-5p","AJUBA"
"338140","miR-93-5p","ERI3"
"338141","miR-93-5p","C9orf5"
"338142","miR-93-5p","BECN1"
"338143","miR-93-5p","C14orf138"
"338144","miR-93-5p","ZBTB43"
"338145","miR-93-5p","TMEM123"
"338146","miR-93-5p","C12orf75"
"338147","miR-93-5p","PIKFYVE"
"338148","miR-93-5p","RAB7L1"
"338149","miR-93-5p","WDR37"
"338150","miR-93-5p","ABCD2"
"338151","miR-93-5p","MCM3"
"338152","miR-93-5p","MRPL17"
"338153","miR-93-5p","SERPINB5"
"338154","miR-93-5p","UBE2D2"
"338155","miR-93-5p","FOXF2"
"338156","miR-93-5p","MACF1"
"338157","miR-93-5p","AVPI1"
"338158","miR-93-5p","RYK"
"338159","miR-93-5p","WDR59"
"338160","miR-93-5p","NUDT4"
"338161","miR-93-5p","DPY19L3"
"338162","miR-93-5p","STMN1"
"338163","miR-93-5p","MARK3"
"338164","miR-93-5p","TANC1"
"338165","miR-93-5p","USP33"
"338166","miR-93-5p","EZH2"
"338167","miR-93-5p","BID"
"338168","miR-93-5p","FLJ36031"
"338169","miR-93-5p","EPHA7"
"338170","miR-93-5p","ZNF385"
"338171","miR-93-5p","LIX1L"
"338172","miR-93-5p","WEE1"
"338173","miR-93-5p","HDAC4"
"338174","miR-93-5p","FER"
"338175","miR-93-5p","ATF7IP2"
"338176","miR-93-5p","TOM1L1"
"338177","miR-93-5p","G3BP2"
"338178","miR-93-5p","CALD1"
"338179","miR-93-5p","PTEN"
"338180","miR-93-5p","LAPTM4A"
"338181","miR-93-5p","MAP3K8"
"338182","miR-93-5p","CDA"
"338183","miR-93-5p","NFATC2IP"
"338184","miR-93-5p","EGR2"
"338185","miR-93-5p","WWP2"
"338186","miR-93-5p","HMGA2"
"338187","miR-93-5p","CRAMP1L"
"338188","miR-93-5p","IL17RD"
"338189","miR-93-5p","B2M"
"338190","miR-93-5p","SLC39A8"
"338191","miR-93-5p","MFSD6"
"338192","miR-93-5p","LIMK1"
"338193","miR-93-5p","PTP4A1"
"338194","miR-93-5p","PGRMC1"
"338195","miR-93-5p","C19orf66"
"338196","miR-93-5p","RAPGEF1"
"338197","miR-93-5p","ZNF704"
"338198","miR-93-5p","ST8SIA2"
"338199","miR-93-5p","F3"
"338200","miR-93-5p","FAM38B"
"338201","miR-93-5p","ZBTB41"
"338202","miR-93-5p","NR2C2"
"338203","miR-93-5p","PPAP2A"
"338204","miR-93-5p","RAB11A"
"338205","miR-93-5p","PDE4DIP"
"338206","miR-93-5p","EIF4H"
"338207","miR-93-5p","WASF3"
"338208","miR-93-5p","MRPL45"
"338209","miR-93-5p","CYB5R4"
"338210","miR-93-5p","RORB"
"338211","miR-93-5p","PSMG2"
"338212","miR-93-5p","MKL1"
"338213","miR-93-5p","PTGES3"
"338214","miR-93-5p","C18orf32"
"338215","miR-93-5p","CASP7"
"338216","miR-93-5p","DDHD1"
"338217","miR-93-5p","ZFYVE20"
"338218","miR-93-5p","LRRC45"
"338219","miR-106b-5p","LOC554251"
"338220","miR-106b-5p","TNFSF12"
"338221","miR-106b-5p","PFN2"
"338222","miR-106b-5p","PCDHA11"
"338223","miR-106b-5p","RASGEF1A"
"338224","miR-106b-5p","DPY19L1"
"338225","miR-106b-5p","CD274"
"338226","miR-106b-5p","RECK"
"338227","miR-106b-5p","TSHZ3"
"338228","miR-106b-5p","CCND2"
"338229","miR-106b-5p","CDC40"
"338230","miR-106b-5p","GOSR1"
"338231","miR-106b-5p","GALNT2"
"338232","miR-106b-5p","STK17A"
"338233","miR-106b-5p","HSD17B7"
"338234","miR-106b-5p","ASAH1"
"338235","miR-106b-5p","PPARA"
"338236","miR-106b-5p","VAMP7"
"338237","miR-106b-5p","ZRANB1"
"338238","miR-106b-5p","TET3"
"338239","miR-106b-5p","BTF3L4"
"338240","miR-106b-5p","L3MBTL3"
"338241","miR-106b-5p","SLC11A2"
"338242","miR-106b-5p","TMEM192"
"338243","miR-106b-5p","POLR3F"
"338244","miR-106b-5p","PIP5K2C"
"338245","miR-106b-5p","LCOR"
"338246","miR-106b-5p","FIGNL1"
"338247","miR-106b-5p","MGRN1"
"338248","miR-106b-5p","ZFP36L2"
"338249","miR-106b-5p","RKHD1"
"338250","miR-106b-5p","LONP2"
"338251","miR-106b-5p","FGD1"
"338252","miR-106b-5p","TCF7L1"
"338253","miR-106b-5p","KLHDC10"
"338254","miR-106b-5p","MARK1"
"338255","miR-106b-5p","ERBB3"
"338256","miR-106b-5p","KIAA0317"
"338257","miR-106b-5p","TBX19"
"338258","miR-106b-5p","MMP24"
"338259","miR-106b-5p","ANKRD28"
"338260","miR-106b-5p","EYA4"
"338261","miR-106b-5p","ZNF498"
"338262","miR-106b-5p","STK38"
"338263","miR-106b-5p","HIP1R"
"338264","miR-106b-5p","MAP7"
"338265","miR-106b-5p","MLL4"
"338266","miR-106b-5p","FAM40B"
